"","match_id","league","match_date","home_team","home_score","away_team","away_score","avg_odds_home_win","avg_odds_draw","avg_odds_away_win","max_odds_home_win","max_odds_draw","max_odds_away_win","top_bookie_home_win","top_bookie_draw","top_bookie_away_win","n_odds_home_win","n_odds_draw","n_odds_away_win"
"210796",528367,"USA: MLS","2011-07-17","Chicago Fire",0,"Portland Timbers",1,1.6993,3.4332,4.6779,1.75,3.74,5.89,"Expekt","Pinnacle Sports","Pinnacle Sports",28,28,28
"210797",528368,"USA: MLS","2011-07-17","Houston Dynamo",1,"Sporting Kansas City",1,2.2075,3.2007,3.0475,2.31,3.41,3.4,"Pinnacle Sports","Pinnacle Sports","bet365",28,28,28
"210798",528369,"USA: MLS","2011-07-17","FC Dallas",0,"DC United",0,1.6929,3.4325,4.8157,1.94,3.6,5.75,"Pinnacle Sports","William Hill","Sportingbet",28,28,28
"210799",528370,"USA: MLS","2011-07-17","Chivas USA",0,"New York Red Bulls",0,2.6721,3.1061,2.5157,3,3.24,2.8,"William Hill","Pinnacle Sports","Pinnacle Sports",28,28,28
"210873",528462,"USA: MLS","2011-07-18","New England Revoluti",0,"Philadelphia Union",3,2.8348,3.1133,2.3852,3.4,3.25,2.6,"Pinnacle Sports","Ladbrokes","Coral",27,27,27
"211181",528919,"USA: MLS","2011-07-21","DC United",0,"New England Revoluti",1,1.5644,3.6759,5.4911,1.67,4.21,6.36,"Coral","Pinnacle Sports","Pinnacle Sports",27,27,27
"211182",528920,"USA: MLS","2011-07-21","Toronto FC",0,"FC Dallas",1,3.2865,3.2388,2.0815,3.85,3.57,2.2,"Pinnacle Sports","Pinnacle Sports","Coral",26,26,26
"211183",528921,"USA: MLS","2011-07-21","Colorado Rapids",4,"New York Red Bulls",1,2.4678,3.1193,2.7078,2.64,3.3,3.02,"Pinnacle Sports","William Hill","Pinnacle Sports",27,27,27
"211184",528922,"USA: MLS","2011-07-21","Los Angeles Galaxy",1,"Columbus Crew",0,1.6574,3.4867,4.8796,1.73,3.87,5.5,"Pinnacle Sports","Pinnacle Sports","bet365",27,27,27
"211185",528923,"USA: MLS","2011-07-21","San Jose Earthquakes",2,"Vancouver Whitecaps",2,1.7159,3.4174,4.5481,1.78,3.66,5.4,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",27,27,27
"211738",529655,"USA: MLS","2011-07-24","New York Red Bulls",2,"FC Dallas",2,1.9525,3.2618,3.6539,2.1,3.4,4.08,"bet365","Betsson","Pinnacle Sports",28,28,28
"211739",529656,"USA: MLS","2011-07-24","Columbus Crew",1,"Portland Timbers",0,1.6707,3.4425,4.9221,1.8,3.6,5.9,"bet365","William Hill","Unibet",28,28,28
"211740",529657,"USA: MLS","2011-07-24","Sporting Kansas City",4,"Toronto FC",2,1.5311,3.6071,6.1429,1.61,3.93,7.25,"Pinnacle Sports","Pinnacle Sports","Unibet",28,28,28
"211741",529658,"USA: MLS","2011-07-24","Colorado Rapids",2,"New England Revoluti",2,1.4854,3.7332,6.5914,1.57,4.09,8.07,"Expekt","Pinnacle Sports","Pinnacle Sports",28,28,28
"211742",529659,"USA: MLS","2011-07-24","Real Salt Lake",4,"San Jose Earthquakes",0,1.5493,3.5889,5.9043,1.6,3.98,7.61,"Betclic","Pinnacle Sports","Pinnacle Sports",28,28,28
"211743",529660,"USA: MLS","2011-07-24","Chivas USA",3,"Houston Dynamo",0,2.2239,3.1368,3.0804,2.35,3.32,3.55,"188BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"212460",530683,"USA: MLS","2011-07-30","Philadelphia Union",1,"Colorado Rapids",2,1.8746,3.2907,3.915,2,3.58,4.9,"Betclic","Pinnacle Sports","Pinnacle Sports",28,28,28
"212754",531167,"USA: MLS","2011-07-31","Vancouver Whitecaps",0,"Los Angeles Galaxy",4,3.153,3.1752,2.1752,3.6,3.4,2.33,"Unibet","Pinnacle Sports","Pinnacle Sports",27,27,27
"212755",531168,"USA: MLS","2011-07-31","Houston Dynamo",3,"Seattle Sounders",1,2.3179,3.1632,2.8907,2.6,3.25,3.15,"Pinnacle Sports","DOXXbet","Unibet",28,28,28
"212756",531169,"USA: MLS","2011-07-31","Sporting Kansas City",1,"New England Revoluti",1,1.5575,3.67,5.5982,1.65,4.05,7,"Pinnacle Sports","Pinnacle Sports","Betway",28,28,28
"212757",531170,"USA: MLS","2011-07-31","Real Salt Lake",0,"Columbus Crew",2,1.6296,3.5568,5.0518,1.73,3.83,6.32,"Ladbrokes","Pinnacle Sports","Pinnacle Sports",28,28,28
"212758",531171,"USA: MLS","2011-07-31","San Jose Earthquakes",0,"DC United",2,2.1732,3.1568,3.1779,2.58,3.3,3.5,"SBOBET","Tipico","Tipico",28,28,28
"212759",531172,"USA: MLS","2011-07-31","Portland Timbers",2,"Toronto FC",2,1.7657,3.3646,4.365,1.84,3.6,5.26,"SBOBET","Pinnacle Sports","Pinnacle Sports",28,28,28
"212838",531272,"USA: MLS","2011-08-01","FC Dallas",1,"Chivas USA",0,1.7888,3.3212,4.3015,2.02,3.6,4.7,"188BET","888sport","Pinnacle Sports",26,26,26
"213139",531665,"USA: MLS","2011-08-04","Sporting Kansas City",2,"Real Salt Lake",0,2.2489,3.1611,3.0096,2.35,3.25,3.55,"Tipico","William Hill","Pinnacle Sports",28,28,28
"213140",531666,"USA: MLS","2011-08-04","Chicago Fire",1,"Philadelphia Union",1,2.1675,3.1282,3.2175,2.31,3.25,3.68,"188BET","Coral","Pinnacle Sports",28,28,28
"213141",531667,"USA: MLS","2011-08-04","Portland Timbers",3,"Los Angeles Galaxy",0,3.2644,3.2293,2.0978,3.75,3.73,2.2,"bet365","Pinnacle Sports","Betclic",27,27,27
"213680",532380,"USA: MLS","2011-08-06","Colorado Rapids",2,"Columbus Crew",0,2.0529,3.17,3.45,2.27,3.3,3.75,"Pinnacle Sports","888sport","Ladbrokes",28,28,28
"214012",532872,"USA: MLS","2011-08-07","DC United",3,"Toronto FC",3,1.6639,3.4686,4.9171,1.75,3.87,5.6,"Unibet","Pinnacle Sports","Pinnacle Sports",28,28,28
"214013",532873,"USA: MLS","2011-08-07","New England Revoluti",2,"Chivas USA",3,2.375,3.1561,2.835,2.69,3.51,3.2,"12BET","Pinnacle Sports","Ladbrokes",28,28,28
"214014",532874,"USA: MLS","2011-08-07","Philadelphia Union",1,"Houston Dynamo",1,1.9054,3.2546,3.8436,2.04,3.4,4.51,"188BET","12BET","Pinnacle Sports",28,28,28
"214015",532875,"USA: MLS","2011-08-07","Sporting Kansas City",1,"Seattle Sounders",2,2.1764,3.1868,3.1454,2.29,3.41,3.73,"Interwetten","Pinnacle Sports","Pinnacle Sports",28,28,28
"214016",532876,"USA: MLS","2011-08-07","Real Salt Lake",3,"New York Red Bulls",0,1.977,3.2474,3.5952,2.04,3.4,4.34,"Betsson","SBOBET","Pinnacle Sports",27,27,27
"214017",532877,"USA: MLS","2011-08-07","Los Angeles Galaxy",3,"FC Dallas",1,1.9746,3.2464,3.6218,2.19,3.5,4.2,"188BET","Pinnacle Sports","Tipico",28,28,28
"214018",532878,"USA: MLS","2011-08-07","San Jose Earthquakes",1,"Portland Timbers",1,2.0311,3.1871,3.5171,2.35,3.43,3.9,"Pinnacle Sports","Pinnacle Sports","Betway",28,28,28
"214094",532969,"USA: MLS","2011-08-08","Vancouver Whitecaps",4,"Chicago Fire",2,2.5961,3.0711,2.6311,3.02,3.2,2.9,"Pinnacle Sports","188BET","Interwetten",28,28,28
"215081",534314,"USA: MLS","2011-08-13","Seattle Sounders",0,"Chivas USA",0,1.6929,3.4382,4.7354,1.75,3.69,5.93,"Betsson","Pinnacle Sports","Pinnacle Sports",28,28,28
"215431",534809,"USA: MLS","2011-08-14","Toronto FC",1,"Real Salt Lake",0,3.0289,3.1389,2.2552,3.5,3.35,2.43,"Pinnacle Sports","Pinnacle Sports","12BET",27,27,27
"215432",534810,"USA: MLS","2011-08-14","Columbus Crew",3,"New England Revoluti",1,1.625,3.4318,5.3954,1.73,3.7,6,"Pinnacle Sports","Pinnacle Sports","Tipico",28,28,28
"215433",534811,"USA: MLS","2011-08-14","DC United",4,"Vancouver Whitecaps",0,1.7046,3.4393,4.6179,1.77,3.77,5.27,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",28,28,28
"215434",534812,"USA: MLS","2011-08-14","New York Red Bulls",2,"Chicago Fire",2,1.7668,3.3607,4.3693,1.93,3.55,5,"Pinnacle Sports","youwin","Ladbrokes",28,28,28
"215435",534813,"USA: MLS","2011-08-14","Philadelphia Union",2,"FC Dallas",2,2.2757,3.1493,2.9671,2.4,3.46,3.43,"12BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"215436",534814,"USA: MLS","2011-08-14","San Jose Earthquakes",1,"Colorado Rapids",2,2.3332,3.1382,2.8879,2.49,3.55,3.19,"Pinnacle Sports","Pinnacle Sports","12BET",28,28,28
"215534",534923,"USA: MLS","2011-08-15","Houston Dynamo",2,"Portland Timbers",1,1.7632,3.3211,4.4461,1.9,3.67,5.18,"12BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"215907",535439,"USA: MLS","2011-08-18","New England Revoluti",1,"Houston Dynamo",1,2.6056,3.1233,2.5907,2.75,3.36,2.81,"BetVictor","Pinnacle Sports","Pinnacle Sports",27,27,27
"215908",535440,"USA: MLS","2011-08-18","Sporting Kansas City",3,"Portland Timbers",1,1.6567,3.5178,4.9433,1.73,3.96,5.67,"Ladbrokes","Pinnacle Sports","Pinnacle Sports",27,27,27
"216058",535608,"USA: MLS","2011-08-19","Chicago Fire",1,"DC United",1,2.3181,3.1474,2.9652,2.79,3.32,3.4,"Pinnacle Sports","Pinnacle Sports","Coral",27,27,27
"216972",536833,"USA: MLS","2011-08-21","New England Revoluti",2,"New York Red Bulls",2,3.3044,3.237,2.0911,3.6,3.57,2.25,"Pinnacle Sports","Pinnacle Sports","Betclic",27,27,27
"216973",536834,"USA: MLS","2011-08-21","Columbus Crew",2,"Philadelphia Union",1,2.2358,3.0896,3.1708,2.57,3.2,3.7,"Pinnacle Sports","Coral","Tipico",26,26,26
"216974",536835,"USA: MLS","2011-08-21","Houston Dynamo",3,"Real Salt Lake",2,2.2459,3.1826,3.0248,2.4,3.44,3.3,"Pinnacle Sports","Pinnacle Sports","Sportingbet",27,27,27
"216975",536836,"USA: MLS","2011-08-21","Colorado Rapids",2,"Chivas USA",2,1.89,3.2763,3.9222,2,3.57,5.08,"Expekt","Pinnacle Sports","Pinnacle Sports",27,27,27
"216976",536837,"USA: MLS","2011-08-21","FC Dallas",0,"Seattle Sounders",1,2.0611,3.2026,3.3978,2.15,3.42,3.87,"BetVictor","Pinnacle Sports","Pinnacle Sports",27,27,27
"216977",536838,"USA: MLS","2011-08-21","Portland Timbers",2,"Vancouver Whitecaps",1,1.7993,3.32,4.2896,1.88,3.54,4.83,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",27,27,27
"216978",536839,"USA: MLS","2011-08-21","Los Angeles Galaxy",2,"San Jose Earthquakes",0,1.4715,3.8319,6.7256,1.53,4.25,8.86,"Ladbrokes","Pinnacle Sports","Pinnacle Sports",27,27,27
"217086",536969,"USA: MLS","2011-08-22","Chicago Fire",2,"Toronto FC",0,1.6515,3.4715,5.0748,1.8,3.94,6.47,"Tipico","Pinnacle Sports","Pinnacle Sports",27,27,27
"217087",536970,"USA: MLS","2011-08-22","Sporting Kansas City",1,"DC United",0,2.0015,3.2222,3.5607,2.1,3.37,4.48,"Interwetten","Pinnacle Sports","Pinnacle Sports",27,27,27
"217421",537471,"USA: MLS","2011-08-25","Portland Timbers",1,"Chivas USA",0,2.2426,3.173,3.0196,2.52,3.45,3.4,"Pinnacle Sports","Pinnacle Sports","Ladbrokes",27,27,27
"218096",538351,"USA: MLS","2011-08-27","Seattle Sounders",6,"Columbus Crew",2,1.8221,3.3179,4.1725,1.91,3.55,5.3,"Coral","SBOBET","Pinnacle Sports",28,28,28
"218484",538883,"USA: MLS","2011-08-28","Toronto FC",1,"San Jose Earthquakes",1,2.2779,3.1618,2.9736,2.44,3.3,3.3,"Pinnacle Sports","12BET","Pinnacle Sports",28,28,28
"218485",538884,"USA: MLS","2011-08-28","Vancouver Whitecaps",1,"Houston Dynamo",0,2.8304,3.1739,2.3654,3.18,3.5,2.54,"Pinnacle Sports","BetVictor","Betway",28,28,28
"218486",538885,"USA: MLS","2011-08-28","Chicago Fire",2,"Colorado Rapids",0,2.2225,3.1289,3.095,2.38,3.35,3.79,"Coral","SBOBET","Pinnacle Sports",28,28,28
"218487",538886,"USA: MLS","2011-08-28","Sporting Kansas City",2,"FC Dallas",3,2.0686,3.2111,3.3736,2.2,3.37,4.19,"Interwetten","Pinnacle Sports","Pinnacle Sports",28,28,28
"218488",538887,"USA: MLS","2011-08-28","Chivas USA",0,"Real Salt Lake",1,2.4307,3.1007,2.7904,2.77,3.37,3.1,"Pinnacle Sports","Pinnacle Sports","William Hill",28,28,28
"219693",540512,"USA: MLS","2011-09-04","Real Salt Lake",2,"Philadelphia Union",1,1.8067,3.2511,4.3189,1.93,3.4,4.86,"Pinnacle Sports","DOXXbet","Pinnacle Sports",27,27,27
"219837",540689,"USA: MLS","2011-09-06","Sporting Kansas City",2,"Los Angeles Galaxy",2,2.4722,3.1333,2.7259,2.65,3.41,3,"Unibet","Pinnacle Sports","bet365",27,27,27
"219998",540908,"USA: MLS","2011-09-08","Philadelphia Union",4,"New England Revoluti",4,1.6246,3.5575,5.1371,1.69,3.92,6.25,"Pinnacle Sports","Pinnacle Sports","Unibet",28,28,28
"220756",541895,"USA: MLS","2011-09-10","Los Angeles Galaxy",1,"Colorado Rapids",0,1.5825,3.5739,5.6286,1.7,3.83,6.5,"12BET","Pinnacle Sports","Paddy Power",28,28,28
"220757",541896,"USA: MLS","2011-09-10","Seattle Sounders",1,"Real Salt Lake",2,1.9804,3.2261,3.6529,2.25,3.4,4,"Pinnacle Sports","bet365","bet365",28,28,28
"220758",541897,"USA: MLS","2011-09-10","Sporting Kansas City",3,"Houston Dynamo",0,1.95,3.2736,3.6914,2.04,3.55,4.03,"188BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"221193",542501,"USA: MLS","2011-09-11","Columbus Crew",2,"Toronto FC",4,1.6029,3.5993,5.3493,1.76,3.9,6,"12BET","youwin","Coral",28,28,28
"221194",542502,"USA: MLS","2011-09-11","New England Revoluti",2,"FC Dallas",0,3.1582,3.1961,2.1804,3.71,3.44,2.35,"Pinnacle Sports","Pinnacle Sports","myBet",28,28,28
"221195",542503,"USA: MLS","2011-09-11","New York Red Bulls",1,"Vancouver Whitecaps",1,1.4575,3.9564,6.6882,1.51,4.33,7.97,"Pinnacle Sports","bet365","Pinnacle Sports",28,28,28
"221196",542504,"USA: MLS","2011-09-11","Philadelphia Union",0,"Portland Timbers",0,1.7204,3.4232,4.6236,1.89,3.65,5.25,"Pinnacle Sports","Unibet","Betsson",28,28,28
"221197",542505,"USA: MLS","2011-09-11","Chivas USA",0,"DC United",3,2.21,3.1793,3.0818,2.29,3.5,3.36,"bwin","Pinnacle Sports","Pinnacle Sports",28,28,28
"221198",542506,"USA: MLS","2011-09-11","San Jose Earthquakes",2,"Chicago Fire",0,2.3782,3.0639,2.9225,2.69,3.23,3.25,"Pinnacle Sports","Pinnacle Sports","bwin",28,28,28
"221653",543118,"USA: MLS","2011-09-15","Columbus Crew",2,"Houston Dynamo",2,2.0346,3.2243,3.485,2.27,3.4,4,"Pinnacle Sports","BetVictor","Ladbrokes",28,28,28
"222394",544063,"USA: MLS","2011-09-17","Portland Timbers",3,"New England Revoluti",0,1.8043,3.3732,4.1936,1.85,3.93,4.84,"Betclic","Pinnacle Sports","Pinnacle Sports",28,28,28
"222395",544064,"USA: MLS","2011-09-17","Toronto FC",2,"Colorado Rapids",1,2.6564,3.1757,2.5111,2.93,3.3,2.68,"12BET","youwin","Pinnacle Sports",28,28,28
"222396",544065,"USA: MLS","2011-09-17","Chicago Fire",3,"Chivas USA",2,1.9668,3.2561,3.6546,2.1,3.61,4.25,"Coral","Pinnacle Sports","Betway",28,28,28
"222864",544705,"USA: MLS","2011-09-18","Philadelphia Union",1,"Columbus Crew",0,2.0011,3.2296,3.56,2.15,3.5,4.01,"12BET","SBOBET","Pinnacle Sports",28,28,28
"222865",544706,"USA: MLS","2011-09-18","FC Dallas",0,"New York Red Bulls",1,1.9022,3.2978,3.8611,2.1,3.68,4.59,"12BET","Pinnacle Sports","Pinnacle Sports",27,27,27
"222866",544707,"USA: MLS","2011-09-18","Houston Dynamo",2,"San Jose Earthquakes",1,1.7996,3.3525,4.2671,1.92,3.58,4.78,"Pinnacle Sports","12BET","Pinnacle Sports",28,28,28
"222867",544708,"USA: MLS","2011-09-18","Real Salt Lake",1,"Sporting Kansas City",0,1.8614,3.2718,4.0532,2.06,3.44,4.33,"Pinnacle Sports","12BET","bwin",28,28,28
"222868",544709,"USA: MLS","2011-09-18","Seattle Sounders",3,"DC United",0,1.8068,3.3614,4.1829,1.87,3.72,4.62,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",28,28,28
"222869",544710,"USA: MLS","2011-09-18","Los Angeles Galaxy",3,"Vancouver Whitecaps",0,1.3139,4.5332,9.2739,1.39,5,11,"Pinnacle Sports","Betway","bwin",28,28,28
"223447",545435,"USA: MLS","2011-09-22","DC United",2,"Chivas USA",2,1.7611,3.437,4.2811,1.86,3.75,5,"Pinnacle Sports","Sportingbet","bet365",27,27,27
"223448",545436,"USA: MLS","2011-09-22","New York Red Bulls",1,"Real Salt Lake",3,2.0541,3.1804,3.3996,2.19,3.29,3.75,"SBOBET","12BET","bet365",27,27,27
"223449",545437,"USA: MLS","2011-09-22","Portland Timbers",1,"San Jose Earthquakes",1,1.8757,3.3075,3.9054,2,3.54,4.53,"Betway","Pinnacle Sports","Pinnacle Sports",28,28,28
"224158",546360,"USA: MLS","2011-09-24","Sporting Kansas City",1,"Philadelphia Union",1,1.8111,3.337,4.1941,1.95,3.86,5.32,"Expekt","Pinnacle Sports","Pinnacle Sports",27,27,27
"224159",546361,"USA: MLS","2011-09-24","FC Dallas",0,"Houston Dynamo",1,1.9215,3.2511,3.8211,2.04,3.52,4.2,"Pinnacle Sports","Pinnacle Sports","bet365",27,27,27
"224683",547045,"USA: MLS","2011-09-25","Columbus Crew",0,"Los Angeles Galaxy",1,2.5637,3.1348,2.6311,2.75,3.25,3.12,"Betsson","188BET","Pinnacle Sports",27,27,27
"224684",547046,"USA: MLS","2011-09-25","DC United",4,"Real Salt Lake",1,2.3837,3.1426,2.8367,2.5,3.4,3.36,"12BET","Pinnacle Sports","Pinnacle Sports",27,27,27
"224685",547047,"USA: MLS","2011-09-25","New York Red Bulls",2,"Portland Timbers",0,1.6077,3.53,5.4142,1.71,3.8,6,"Pinnacle Sports","BetVictor","BetVictor",26,26,26
"224686",547048,"USA: MLS","2011-09-25","Colorado Rapids",1,"San Jose Earthquakes",1,1.7148,3.3326,4.7944,1.81,3.72,5.4,"Pinnacle Sports","Pinnacle Sports","Unibet",27,27,27
"224687",547049,"USA: MLS","2011-09-25","Chivas USA",3,"Toronto FC",0,1.8104,3.3381,4.2081,1.91,3.88,4.75,"William Hill","Pinnacle Sports","bet365",27,27,27
"224688",547050,"USA: MLS","2011-09-25","Vancouver Whitecaps",1,"Seattle Sounders",3,3.1789,3.2289,2.1504,3.68,3.59,2.27,"Pinnacle Sports","Pinnacle Sports","12BET",27,27,27
"224689",547051,"USA: MLS","2011-09-25","Chicago Fire",3,"New England Revoluti",2,1.7243,3.381,4.6676,1.8,3.76,5.37,"Interwetten","Pinnacle Sports","Pinnacle Sports",21,21,21
"225125",547578,"USA: MLS","2011-09-29","Sporting Kansas City",2,"Columbus Crew",1,1.8775,3.2821,3.9457,2.02,3.44,4.66,"12BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"225126",547579,"USA: MLS","2011-09-29","Real Salt Lake",0,"Chicago Fire",3,1.5904,3.5989,5.4921,1.66,3.9,6.33,"Pinnacle Sports","SBOBET","Pinnacle Sports",28,28,28
"225293",547776,"USA: MLS","2011-09-30","Philadelphia Union",3,"DC United",2,2.09,3.2061,3.3536,2.29,3.32,3.75,"Pinnacle Sports","Pinnacle Sports","Ladbrokes",28,28,28
"225821",548547,"USA: MLS","2011-10-01","Houston Dynamo",1,"Chicago Fire",1,1.9368,3.2471,3.7418,2.11,3.45,4.2,"Pinnacle Sports","Pinnacle Sports","888sport",28,28,28
"226308",549210,"USA: MLS","2011-10-02","New England Revoluti",1,"Seattle Sounders",2,3.1039,3.1925,2.195,3.32,3.38,2.36,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",28,28,28
"226309",549211,"USA: MLS","2011-10-02","Toronto FC",1,"New York Red Bulls",1,2.9481,3.1456,2.2893,3.3,3.4,2.45,"Pinnacle Sports","BetVictor","Expekt",27,27,27
"226310",549212,"USA: MLS","2011-10-02","Colorado Rapids",1,"FC Dallas",0,2.2341,3.1452,3.0696,2.5,3.25,3.3,"188BET","bet365","Pinnacle Sports",27,27,27
"226311",549213,"USA: MLS","2011-10-02","Los Angeles Galaxy",2,"Real Salt Lake",1,1.7443,3.3614,4.525,1.85,3.75,5.49,"Betsafe","Pinnacle Sports","Pinnacle Sports",28,28,28
"226312",549214,"USA: MLS","2011-10-02","San Jose Earthquakes",1,"Sporting Kansas City",1,2.5619,3.1211,2.6244,3.05,3.3,2.8,"Pinnacle Sports","bet365","Coral",27,27,27
"226313",549215,"USA: MLS","2011-10-02","Columbus Crew",2,"DC United",1,2.17,3.1936,3.1239,2.38,3.4,3.4,"Pinnacle Sports","BetVictor","Ladbrokes",28,28,28
"226314",549216,"USA: MLS","2011-10-02","Vancouver Whitecaps",0,"Portland Timbers",1,2.3914,3.1575,2.7882,2.52,3.36,3.06,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",28,28,28
"226396",549317,"USA: MLS","2011-10-03","Chivas USA",1,"Philadelphia Union",1,2.1604,3.2507,3.1229,2.38,3.5,3.74,"888sport","BetVictor","Pinnacle Sports",28,28,28
"226528",549491,"USA: MLS","2011-10-05","New York Red Bulls",2,"Los Angeles Galaxy",0,2.3474,3.1796,2.8615,2.52,3.3,3.13,"Pinnacle Sports","bet365","Pinnacle Sports",27,27,27
"226684",549689,"USA: MLS","2011-10-07","Vancouver Whitecaps",3,"Real Salt Lake",0,3.3854,3.2189,2.0621,3.63,3.55,2.23,"10Bet","Pinnacle Sports","Pinnacle Sports",28,28,28
"227425",550736,"USA: MLS","2011-10-09","New England Revoluti",1,"San Jose Earthquakes",2,2.2125,3.1943,3.0836,2.29,3.49,3.72,"12BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"227426",550737,"USA: MLS","2011-10-09","Seattle Sounders",0,"Philadelphia Union",2,1.8039,3.3032,4.2829,1.92,3.7,5.04,"12BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"227798",551208,"USA: MLS","2011-10-13","Chicago Fire",1,"FC Dallas",2,2.3857,3.1557,2.8439,2.59,3.43,3,"Pinnacle Sports","Pinnacle Sports","Betclic",28,28,28
"227799",551209,"USA: MLS","2011-10-13","Vancouver Whitecaps",2,"DC United",1,2.9257,3.2568,2.2732,3.15,3.59,2.52,"myBet","Pinnacle Sports","Pinnacle Sports",28,28,28
"228477",552134,"USA: MLS","2011-10-15","Colorado Rapids",0,"Real Salt Lake",0,2.3207,3.1307,2.9421,2.5,3.3,3.2,"SBOBET","Pinnacle Sports","Ladbrokes",28,28,28
"228478",552135,"USA: MLS","2011-10-15","Portland Timbers",0,"Houston Dynamo",2,2.1496,3.1982,3.2204,2.25,3.47,3.71,"Betsson","Pinnacle Sports","Pinnacle Sports",28,28,28
"228479",552136,"USA: MLS","2011-10-15","Philadelphia Union",1,"Toronto FC",1,1.5632,3.6175,5.8118,1.62,4.11,6.5,"BetVictor","Pinnacle Sports","Sportingbet",28,28,28
"228480",552137,"USA: MLS","2011-10-15","Sporting Kansas City",2,"New York Red Bulls",0,2.1114,3.2146,3.3021,2.25,3.42,3.88,"William Hill","Pinnacle Sports","Pinnacle Sports",28,28,28
"228934",552738,"USA: MLS","2011-10-16","DC United",1,"Chicago Fire",2,1.9186,3.2954,3.7868,2,3.5,4.41,"888sport","William Hill","Pinnacle Sports",28,28,28
"228935",552739,"USA: MLS","2011-10-16","New England Revoluti",0,"Columbus Crew",3,2.8432,3.1764,2.3686,3.03,3.35,2.54,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",28,28,28
"228936",552740,"USA: MLS","2011-10-16","FC Dallas",2,"Vancouver Whitecaps",0,1.4618,3.8286,6.9564,1.53,4.42,8.4,"Ladbrokes","Pinnacle Sports","Pinnacle Sports",28,28,28
"228937",552741,"USA: MLS","2011-10-16","Seattle Sounders",2,"San Jose Earthquakes",1,1.5982,3.5571,5.4964,1.66,4.05,6.5,"Pinnacle Sports","Pinnacle Sports","Sportingbet",28,28,28
"229029",552850,"USA: MLS","2011-10-17","Los Angeles Galaxy",1,"Chivas USA",0,1.6143,3.4961,5.4139,1.7,3.8,6.33,"myBet","BetVictor","Pinnacle Sports",28,28,28
"229276",553160,"USA: MLS","2011-10-20","DC United",1,"Portland Timbers",1,1.8511,3.4411,3.8937,1.91,4.04,4.33,"888sport","Pinnacle Sports","Sportingbet",27,27,27
"229428",553329,"USA: MLS","2011-10-21","New York Red Bulls",1,"Philadelphia Union",0,1.9693,3.2989,3.6374,2.19,3.5,4.25,"Pinnacle Sports","Tipico","bwin",27,27,27
"230082",554148,"USA: MLS","2011-10-22","Toronto FC",2,"New England Revoluti",2,1.9815,3.3019,3.5641,2.17,3.55,3.9,"188BET","Pinnacle Sports","bwin",27,27,27
"230564",554816,"USA: MLS","2011-10-23","Vancouver Whitecaps",1,"Colorado Rapids",2,2.6962,3.1577,2.4927,2.84,3.34,2.71,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",26,26,26
"230565",554817,"USA: MLS","2011-10-23","DC United",0,"Sporting Kansas City",1,2.5059,3.1719,2.6648,2.65,3.34,2.92,"Betsafe","Pinnacle Sports","Pinnacle Sports",27,27,27
"230566",554818,"USA: MLS","2011-10-23","Chicago Fire",3,"Columbus Crew",2,2.3048,3.1907,2.9344,2.52,3.4,3.2,"Pinnacle Sports","Pinnacle Sports","bet365",27,27,27
"230567",554819,"USA: MLS","2011-10-23","Real Salt Lake",1,"Portland Timbers",1,1.5422,3.6759,5.9952,1.62,3.96,7.08,"William Hill","Pinnacle Sports","Pinnacle Sports",27,27,27
"230568",554820,"USA: MLS","2011-10-23","Chivas USA",1,"Seattle Sounders",3,2.5807,3.1641,2.5922,2.89,3.3,2.85,"Pinnacle Sports","Pinnacle Sports","Betway",27,27,27
"230569",554821,"USA: MLS","2011-10-23","San Jose Earthquakes",4,"FC Dallas",2,2.6167,3.1607,2.5826,2.8,3.35,2.99,"Interwetten","Pinnacle Sports","Pinnacle Sports",27,27,27
"230640",554902,"USA: MLS","2011-10-24","Houston Dynamo",3,"Los Angeles Galaxy",1,2.0011,3.2541,3.5619,2.1,3.51,4.34,"Betclic","Pinnacle Sports","Pinnacle Sports",27,27,27
"231060",555365,"USA: MLS","2011-10-27","FC Dallas",0,"New York Red Bulls",2,2.1196,3.1789,3.3081,2.23,3.31,3.7,"Pinnacle Sports","Pinnacle Sports","Pinnacle Sports",27,27,27
"231200",555525,"USA: MLS","2011-10-28","Colorado Rapids",1,"Columbus Crew",0,1.9881,3.1777,3.6946,2.18,3.5,4.25,"Pinnacle Sports","Pinnacle Sports","bwin",26,26,26
"232242",556881,"USA: MLS","2011-10-30","Real Salt Lake",3,"Seattle Sounders",0,2.2012,3.1631,3.1869,2.54,3.3,3.5,"Pinnacle Sports","William Hill","BetVictor",26,26,26
